room_id,host_id,neighbourhood,name,latitude,longitude,room_type,accommodates,bedrooms,beds,instant_bookable,first_review,last_review,number_of_reviews,review_scores_rating,price
46881654,342848624,长宁区,粉影｜愚园路上的童话洋房｜长租优惠 可做饭 超大投影带露台  直达迪士尼/机场/静安寺/南京路/外滩,31.21856,121.42981,Private room,2,1,0,t,2020-12-16,2020-12-16,1,100.0,1952.47
46906270,104062314,长宁区,近地铁2号线电梯文艺小居,31.22072,121.36983,Private room,2,0,1,t,2021-01-30,2021-01-30,1,100.0,1377.8300000000004
46976219,379490251,长宁区,超大120平两房/静安寺、中山公园,31.21122,121.42972,Entire home/apt,4,2,2,f,2020-12-31,2020-12-31,1,20.0,9063.64
46977779,343786383,长宁区,伊间|洗尘|百年愚园路上纯净度假体验|静安寺商圈旁游线景点|1.8m圆形浴缸|一起豁然于平静时光,31.21988,121.43517,Entire home/apt,2,1,1,t,2020-12-20,2020-12-20,1,100.0,3885.35
46996425,368473885,长宁区,清新整租一居室/可做饭/2号线娄山关路地铁口近3号4号线/直达虹桥火车站、虹桥机场/中山公园/金虹桥,31.21263,121.40449,Entire home/apt,2,1,1,t,2020-12-16,2021-02-02,2,100.0,1403.95
46998388,379527538,长宁区,【呼啸山庄】每客消毒/宋园/交通大学/定西路美食街,31.20337,121.41953,Entire home/apt,5,3,3,f,2021-01-01,2021-01-01,1,60.0,11022.64
46998503,379527538,长宁区,工业时代--每客消毒/老上海人屋里厢大两居一楼带独立院子,31.20193,121.41641,Entire home/apt,6,2,3,f,2020-12-31,2020-12-31,1,60.0,6451.64
47015768,380070427,长宁区,虹桥机场附近温馨便利1居室临近2号线淞虹路地铁站,31.22345,121.36303999999998,Entire home/apt,2,1,2,t,2021-01-03,2021-02-11,3,67.0,1299.47
47042200,124937093,长宁区,❤️紧邻10号线水城路❤️ 在线秒回 体验海派绝美二房 品尝仙霞路美食直达虹桥机场火车站国家会展中心,31.2032,121.38984,Entire home/apt,4,2,3,t,2020-12-20,2021-02-21,3,93.0,1991.65
47042202,124937093,长宁区,❤️10号线水城路地铁口❤️简洁北欧风宽敞阳光两房 紧邻虹桥机场/虹桥火车站/上海国际舞蹈中心/民航医院,31.20121,121.38935,Entire home/apt,5,2,3,t,2021-01-09,2021-01-22,2,100.0,2605.4700000000007
47103733,237352843,长宁区,青巢公寓虹桥机场淞虹路地铁站店,31.21295,121.36054,Entire home/apt,2,1,0,t,2021-02-03,2021-02-03,1,100.0,979.5
47146014,380876822,长宁区,地铁2/3/4/11走路5-10分钟。近愚园路，静安寺和中山公园。,31.22438,121.42409,Private room,1,1,0,t,2020-12-25,2020-12-25,1,20.0,848.9
47165836,94940503,长宁区,TS4  穿越人海| 电梯公寓 /宽敞温馨一居独立大阳台 毗邻虹桥CBD 2号线娄山关路站步行5分钟,31.21053,121.40218,Entire home/apt,2,1,1,t,2020-12-22,2020-12-23,2,100.0,1952.47
47183838,309113678,长宁区,【长租优惠】已消毒、记忆/中山公寓/龙之梦购物中心/天山公园附近/近地铁出行方便/,31.21225,121.41524,Entire home/apt,4,1,2,t,2021-01-28,2021-01-28,1,80.0,1586.79
47188331,94940503,长宁区,TS2  跃进人海| 中山公园和天山板块之间 毗邻儿童医院 瑞金天山医院 独立卫生间电梯公寓 可长租,31.21566,121.38,Entire home/apt,2,1,1,t,2020-12-23,2021-01-09,3,93.0,1345.18
47210395,94940503,长宁区,TS5 流连人海| 独立一室户 虹桥天都 百盛优客 虹桥艺术中心零距离 2号线娄山关路步行5分钟,31.216690000000003,121.37943,Entire home/apt,2,1,1,t,2020-12-24,2020-12-24,1,100.0,1286.41
47230003,94940503,长宁区,TS1特价！OMG 住她 ！平台上超低特价  ！电梯公寓高性价比品质单间 丨虹桥板块 购物天堂,31.21719,121.37858,Entire home/apt,2,1,1,t,2020-12-27,2021-02-06,2,80.0,1299.47
47243696,381510548,长宁区,上海生命地标“武康大楼 ”旁的奇思旅程,31.21253,121.4355,Entire home/apt,4,2,2,f,2021-02-05,2021-02-14,2,100.0,1795.75
47246190,367636953,长宁区,网红武康路/徐家汇/地铁口大床房/交通大学/近国妇婴,31.20272000000001,121.43424,Entire home/apt,3,1,1,t,2021-01-03,2021-01-11,2,100.0,2278.9700000000007
47293821,209277474,长宁区,【芝麻街】KAWA♀100寸巨幕投影仪 |地铁2/3/4号线中山公园|近东华大学/龙之梦购物中心,31.21299,121.41656,Entire home/apt,2,1,1,t,2021-01-01,2021-02-10,6,93.0,1861.05
47317990,381498438,长宁区,魔尔公寓金钟路店（行政一房）,31.22132,121.35439,Entire home/apt,2,0,1,t,2021-01-21,2021-01-21,1,100.0,1567.2
47340829,94940503,长宁区,特价【平步青云小心愿】月租优惠#中山公园优质公寓#大窗温馨一居# 近2/3/4号线 直达南京路 机场,31.21463,121.41815,Entire home/apt,2,1,1,t,2020-12-31,2021-02-01,5,100.0,1240.7
47379355,173793338,长宁区,2号线11号线直达愚园路洋房—翠萃—地铁直达迪斯尼，近静安寺、长妇幼医院。,31.22045,121.42797,Entire home/apt,2,1,2,f,2021-01-16,2021-01-16,1,100.0,2409.57
47431665,250396974,长宁区,愚园翠萃老洋房2号11号线直达路径机场火车站迪斯尼人民广场，附近静安寺中山公园华山医院音乐学院,31.21838,121.42971,Entire home/apt,2,1,1,t,2021-01-24,2021-02-05,2,100.0,2239.79
47500996,383415157,长宁区,一期三会| 女生八人间1个床位|独立自习室，徐家汇，比邻百年名校上海交通大学，地铁站步行可到,31.19573,121.42098,Shared room,8,1,0,t,2021-01-18,2021-01-18,1,100.0,633.41
47523719,94940503,长宁区,【性价比之王】特价 短租首选  电梯独卫（不在屋内）单间 地铁2号线娄山关5分钟 直达静安寺南京路,31.21105,121.40351,Entire home/apt,2,1,1,t,2021-01-10,2021-01-12,3,100.0,1051.33
47714571,384379503,长宁区,市中心清新简约MUJI风|紧邻地铁10、11｜直达迪士尼，近淮海徐汇商圈,31.20142,121.42852,Entire home/apt,2,1,1,t,2021-01-16,2021-02-20,9,100.0,1580.26
47727416,384379503,长宁区,花园洋房里的静谧时光|紧邻地铁交大站，直达迪士尼，近淮海徐汇商圈,31.20209,121.42806000000002,Entire home/apt,2,1,1,t,2021-01-21,2021-02-18,7,100.0,2063.48
47727741,49226965,长宁区,中山公园一居室-位于核心地段、近地铁2号、3号、4号线。,31.2179,121.41774,Private room,3,1,2,t,2021-01-23,2021-01-23,1,100.0,1025.21
47737261,366340802,长宁区,新年特惠[中山公园地铁站附近包水电宽带，超高性价比]玲珑轩,31.21707,121.41787,Private room,2,1,2,t,2021-01-19,2021-01-19,1,100.0,1436.6
47740725,49226965,长宁区,"舒适大床居室,2号线娄山关路站上盖，天山路虹桥CBD核心区，靠近虹桥国际展览中心",31.210390000000004,121.40792,Private room,2,1,1,t,2021-01-27,2021-01-27,1,100.0,1567.2
47754476,384379503,长宁区,藏在花园别墅里的美式蒸汽波|紧邻地铁交大站，迪士尼直达，近淮海徐家汇商圈,31.20278,121.42762,Entire home/apt,2,1,1,t,2021-02-12,2021-02-22,3,100.0,1508.43
47837111,99616050,长宁区,203F【 长短租限时优惠】长宁精装全配两房/延安西路地铁站步行9分钟/中山公园龙之梦/美食购物天堂,31.21146,121.42377,Entire home/apt,4,2,2,t,2021-02-22,2021-02-22,1,100.0,2592.4100000000008
47880213,20499835,长宁区,历史愚园路摩登二房二厅复古家俱带雅马哈钢琴极米newz8x投影仪墙暖烘干机,31.21965,121.42875,Entire home/apt,4,2,2,f,2021-02-19,2021-02-19,1,100.0,4231.440000000001
47881601,92421601,长宁区,【滴冬小家】出门即地铁2/3/4号线中山公园站、紧邻两大购物商圈，近虹桥枢纽/静安寺/外滩/田子坊,31.22127,121.4186,Private room,1,1,1,t,2021-01-28,2021-02-04,7,100.0,920.73
47945704,63455787,长宁区,上海市区｜轻奢格调品质生活一居室小窝,31.2121,121.38372,Entire home/apt,2,0,1,t,2021-02-15,2021-02-15,1,100.0,1926.35
47982820,94337201,长宁区,延安西路毗邻静安寺一居,31.212090000000003,121.43113999999998,Entire home/apt,2,1,1,t,2021-02-11,2021-02-11,1,100.0,3500.08
4672162,950425,闵行区,【冯骥才老师来过的书屋】Near Line 12,31.15945,121.40246,Private room,2,1,1,f,2016-04-06,2021-02-09,35,100.0,1645.5600000000004
5889772,27610452,闵行区,地铁8号线江桦路公寓OCTJianghua Lu. Cool Apt.,31.10497,121.49287,Entire home/apt,4,2,0,t,2015-04-23,2020-09-11,15,100.0,2938.5
6485045,33889783,闵行区,地铁8min图书馆旁朝南好采光房,31.1048,121.38876,Private room,2,1,1,f,2020-10-18,2020-10-18,1,100.0,705.24
11314169,59164882,闵行区,上海地铁一号沿线优秀花园示范公寓房有停车位,31.07819000000001,121.40262,Entire home/apt,4,1,1,t,2017-01-01,2020-10-05,6,97.0,2990.74
11700645,62188967,闵行区,"500m subway  2 Bdrms elevator apt Xinzhuang,MH",31.11832,121.38035,Entire home/apt,3,1,2,f,2016-03-20,2020-12-30,54,94.0,2194.08
12816338,29990298,闵行区,"Next to subway line 9, Hongqiao sweet & cozy room",31.17663,121.39195,Private room,2,1,1,f,2016-05-14,2020-06-13,45,97.0,999.09
13033112,70732224,闵行区,"Jiaoda, Minhang, double bed room. 闵行交大，舒适双人床房。",31.01719000000001,121.42983,Private room,2,1,1,f,2016-07-04,2019-08-16,28,99.0,979.5
13033599,70732224,闵行区,"Jiaoda, Minhang, single room. 闵行交大旁，舒适单人房",31.01468,121.43389,Private room,1,1,1,f,2016-06-07,2020-07-14,28,96.0,816.25
13187050,43911358,闵行区,【富悦居】虹桥火车站、虹桥机场、国家会展中心地暖2居/地铁直达迪士尼、新天地、人民广场、南京路,31.20975,121.31458,Entire home/apt,4,2,2,t,2016-06-11,2021-01-21,28,99.0,5602.74
13559419,77252073,闵行区,上海徐汇超高性价比单人房，特色洋房，联排别墅，安静舒适采光好，月租优惠，打折，网红打卡民宿,31.11082,121.42955,Private room,2,1,1,t,2016-07-07,2018-04-10,2,60.0,1338.65
13753942,79953239,闵行区,[MUJI home Hongqiao] Hongqiao Railway Station,31.202040000000004,121.31166,Entire home/apt,5,2,2,f,2016-08-31,2020-07-16,36,99.0,3904.94
13932504,81383749,闵行区,上海 南方商城附近 地铁1号线沿线 1室1厅 白色基调 温馨公寓,31.12436,121.39687,Entire home/apt,2,1,2,f,2016-07-17,2021-02-20,60,98.0,1227.64
14111828,35050237,闵行区,离徐家汇7站路地铁时尚loft 公寓房，TAXI起步价到虹桥机场,31.16372,121.32871000000002,Entire home/apt,3,2,2,t,2016-08-16,2020-08-08,136,89.0,3911.47
14154812,85552287,闵行区,虹桥枢纽国家会展房，两单间，核心地段配套齐全，四通八达，敞亮舒适,31.17781,121.34893999999998,Private room,2,2,2,t,2016-08-03,2021-02-03,52,97.0,1175.4
14158853,33609930,闵行区,"一号线地铁口,温馨阳光双人床，地铁零距离直达人民广场、南京路步行街。",31.10768,121.38496,Private room,2,1,1,f,2016-07-29,2019-09-01,25,100.0,1227.64
14212840,86298702,闵行区,"地铁一号线十二号线中间,一个安静温馨的房间。(莘庄和七莘路中间)",31.12524,121.37668,Private room,2,1,1,f,2016-08-04,2020-12-15,104,97.0,718.3000000000002
14478621,87747414,闵行区,虹桥机场 体育公园景观房 地铁9号线12号线,31.145640000000004,121.36467,Private room,2,1,1,t,2016-08-12,2016-08-12,1,100.0,2350.8
14647857,43911358,闵行区,【富逸居】虹桥火车站、虹桥机场、国家会展中心地暖2居/地铁直达迪士尼、新天地、人民广场、南京路,31.20726,121.31861,Entire home/apt,6,2,3,t,2016-10-12,2019-11-10,35,99.0,5674.5700000000015
14808355,35050237,闵行区,万科时尚loft 公寓 大虹桥板块 起步价到虹桥机场,31.15567,121.33559,Entire home/apt,3,2,3,t,2016-09-09,2020-08-08,93,92.0,3911.47
14908503,93634306,闵行区,Lynn的阳光房,31.01299,121.42918,Private room,1,1,0,f,2016-09-16,2019-03-21,21,99.0,672.59
14909833,93634306,闵行区,Lynn的阳光小屋,31.0159,121.42938,Private room,1,1,1,f,2016-10-04,2019-04-19,17,96.0,672.59
15120069,95811354,闵行区,古北商圈，名都古北花园，高尚小区豪华装修二室两厅三卫带空调,31.18969,121.39577,Entire home/apt,4,2,2,f,2016-09-25,2019-12-12,23,93.0,4936.68
15438158,99000984,闵行区,5号线剑川路站东川路站之间的大房、大窗、大床，距交通大学1.5公里，干净通风视野开阔。,31.025140000000004,121.40957,Private room,2,1,1,t,2017-03-17,2020-12-21,14,97.0,953.38
15809937,43911358,闵行区,【馨睿居】虹桥火车站、虹桥机场、国家会展中心地暖3居/地铁直达迪士尼、新天地、人民广场、南京路,31.2099,121.3128,Entire home/apt,6,3,3,t,2017-04-15,2020-12-31,11,96.0,6516.940000000001
16056023,67054514,闵行区,"Frontera | Stay in Cozy, Fashion & Warm",31.18768,121.38913,Private room,2,1,1,f,2018-06-22,2020-08-05,40,100.0,2011.24
16073323,104728665,闵行区,考研紧俏房源，安静，便利,31.03903,121.45989,Private room,1,1,2,f,2016-12-20,2019-07-04,4,95.0,1266.82
16428484,106548902,闵行区,2地铁1号线莘庄龙之梦旁，超大双人床，阳光明媚，购物方便，配套很齐全,31.10459,121.37595,Entire home/apt,2,1,1,t,2017-01-12,2018-03-23,4,100.0,1554.14
16428802,106548902,闵行区,1莘庄龙之梦地铁一号线，超大双人床，阳光明媚，购物出行便捷，智能设备,31.10705,121.37914,Entire home/apt,2,1,1,t,2017-08-31,2021-02-09,12,97.0,1554.14
16518103,76446099,闵行区,地暖和中央空调，国际一线厨卫，一线黄浦江景观，交通便利，小区幽静。,31.02755,121.46605,Entire home/apt,3,2,3,t,2019-12-21,2020-12-29,3,100.0,6327.5700000000015
16591310,86950095,闵行区,8号线旁酒店公寓方便到disney、人民广场、新天地New apartment near metro,31.07672,121.51415,Entire home/apt,3,1,2,t,2017-07-15,2020-11-29,24,98.0,1423.54
16862460,79953239,闵行区,【FUJI居】虹桥火车站、虹桥机场、国家会展中心墙暖三房/地铁可达人民广场、新天地、迪士尼、南京路,31.20445,121.31212,Entire home/apt,6,3,3,f,2017-03-15,2021-02-13,85,99.0,3310.71
16888653,98323423,闵行区,【逸】虹桥机场旁品牌Loft公寓,31.15121,121.33769,Entire home/apt,3,2,0,f,2017-05-01,2020-10-24,56,96.0,3258.4700000000007
17471994,118338859,闵行区,华师大交大附近短租精装一室公寓,31.039040000000004,121.44635,Private room,2,1,1,t,2017-03-04,2020-11-13,26,95.0,1097.04
17645001,106548902,闵行区,"6莘庄地铁龙之梦，温馨洁净美宅，大床双卧河景房,舒适安静智能电视，拎包入住，长租优惠",31.111290000000004,121.3695,Entire home/apt,4,2,2,t,2017-08-11,2017-08-11,1,100.0,4492.64
17645002,106548902,闵行区,7莘庄龙之梦2卧美宅，傍河而居，环境优美，社区祥和成熟，设施配套齐全，拎包入住，楼层好，长租优惠,31.11158,121.37043,Entire home/apt,4,2,2,t,2018-04-13,2019-10-06,2,100.0,2997.27
17671251,70083387,闵行区,"【特惠】402国家会展中心旁北欧风情e家小镇民宿榻榻米2人间,近2号线徐泾东/虹桥机场/虹桥火车站",31.20207000000001,121.29585,Private room,2,1,2,t,2017-04-02,2019-10-04,5,96.0,1423.54
17671429,70083387,闵行区,"✦✦✦406国家会展中心旁北欧风情e家小镇民宿典雅大床房,近2号线徐泾东/虹桥机场/虹桥火车站✦✦✦",31.20198,121.29665,Private room,2,1,1,t,2018-04-15,2019-07-23,2,100.0,1625.97
17762108,117563513,闵行区,上海地铁1号线莲花路站友谊南方商城周边风景优美购物出行方便欧式小区,31.12963,121.40095,Private room,2,1,1,f,2017-07-18,2020-06-05,8,98.0,1031.74
17853709,99000984,闵行区,近5号线剑川路站的小房间,31.02466,121.40991,Private room,1,1,1,t,2017-04-09,2020-10-03,6,100.0,731.36
17910999,118338859,闵行区,远离城市喧嚣 闵行郊区 郊野公园5公里附近 大浦江自住洋房 距离地铁8号线1.5公里 距离万达2公里,31.01179,121.52382,Private room,5,2,1,f,2017-07-17,2018-12-02,2,100.0,907.67
17987515,106548902,闵行区,"4一号线莘庄龙之梦摇椅房，核心生活区,配套成熟，阳光明媚安静，4人大床美宅",31.1094,121.37303,Entire home/apt,4,2,2,t,2017-04-12,2020-06-01,11,95.0,2056.9500000000007
18069694,124394881,闵行区,上海宜居民宿-颛桥地铁站 朝南25平米主卧(全独)双大床间  苏州园林式生态小区,31.06382,121.39871,Private room,5,1,3,t,2019-08-04,2019-08-04,1,60.0,2154.9
18392758,29990298,闵行区,Super Value Deal - Single room at Hongqiao(Line 9),31.17787,121.39239,Private room,1,1,1,t,2017-05-18,2020-05-07,45,98.0,875.02
18434787,127631365,闵行区,"地铁1.号线独立房间，上海南站，虹桥高铁机场咫尺之遥，戏剧学院,复旦附属儿科医院，南方百联友谊商圈",31.12588,121.4056,Private room,2,1,1,f,2017-06-23,2020-11-14,15,97.0,1097.04
18434884,127631365,闵行区,"地铁1号线独立房间,上海南站，虹桥机场高铁车程咫尺之遥，上海戏剧学院,复旦儿科医院，南方百联友谊商圈",31.12552,121.40724,Private room,2,1,1,f,2017-05-07,2019-09-21,38,96.0,1227.64
18543530,128718680,闵行区,虹桥机场/虹桥火车站/龙柏爱琴海/虹泉路韩国街/七宝古镇/上海动物园/紫藤吴中路/繁华商圈/地铁出行,31.16927,121.36165,Private room,2,1,1,f,2017-05-28,2020-09-29,111,99.0,1181.93
18616803,125617606,闵行区,HLHY6-402徐家汇 古北 漕河泾 伽马医院 六院胸科医院,31.1868,121.41313999999998,Entire home/apt,4,2,2,t,2017-07-17,2018-12-24,3,100.0,3447.84
18721703,30836352,闵行区,虹桥火车站虹桥机场上海国家会展中心附近虹桥商务核心区现代智能，投影观影温馨清新田园，报喜鸟广告拍摄地,31.20359,121.30755,Entire home/apt,4,3,3,t,2017-07-11,2019-12-04,38,97.0,5276.24
18760674,124619429,闵行区,距上戏莲花校区200米  近1号线莲花路站 高层电梯景观房 进口大床垫 超净卫浴 每日保洁 长租优惠,31.13771,121.40299,Private room,2,1,1,t,2017-07-19,2020-07-11,60,100.0,1665.15
18768622,30460439,闵行区,上海虹桥元一希尔顿酒店Hilton Shanghai Hongqiao,31.18768,121.3944,Private room,2,1,1,f,2017-12-03,2017-12-03,1,100.0,6203.5
18888757,131621838,闵行区,上海万乐城旅人雅居精品酒店公寓A01,31.03635,121.44662,Entire home/apt,2,1,1,f,2017-07-07,2021-01-09,10,96.0,1397.42
18998232,132533321,闵行区,【万源小筑】邻 复旦儿科 近上戏,31.14008,121.39765,Entire home/apt,4,2,2,f,2017-10-11,2019-07-02,7,97.0,3056.04
19000191,131407476,闵行区,Star of Shanghai Qibao,31.15566,121.38368,Entire home/apt,4,2,2,f,2017-07-21,2020-01-12,19,89.0,1436.6
19042094,124394881,闵行区,YIJU homestay-zhuanqiao subway station   20(M2),31.0636,121.39852,Private room,4,1,5,t,2017-06-14,2020-12-24,2,100.0,1697.8
19080513,124394881,闵行区,上海宜居民宿-颛桥地铁站 朝南25平米复式楼 独立阳台 豪装 苏州园林式生态小区,31.06566,121.39863,Private room,5,1,3,t,2020-07-31,2020-07-31,1,100.0,1697.8
19127338,117522711,闵行区,【遇上家】北欧风格温馨一房独立超大花园地铁一号线直达。@南方商城@锦江乐园@儿童医院@上戏,31.13684000000001,121.39806000000002,Entire home/apt,3,1,1,f,2017-06-14,2020-11-14,55,92.0,1945.94
19708287,137890774,闵行区,Mature neighborhood with convenient transportation,31.10596,121.37366000000002,Private room,1,1,1,f,2017-07-12,2019-02-24,4,95.0,1097.04
19726494,133289122,闵行区,"Villa ecological life, near SJTU and Zizhu",31.03497,121.42046,Entire home/apt,7,3,3,f,2017-07-16,2017-07-16,1,40.0,6066.37
19921381,44719819,闵行区,Cozy master bedroom Near the Metro漕宝路中环边高档小区温馨主卧,31.14782,121.40149,Entire home/apt,3,1,1,f,2017-07-30,2019-06-08,13,91.0,2122.25
20019208,142150516,闵行区,"Modern, Bright, Cozy apartment close to Subway.",31.07815,121.51265,Entire home/apt,4,2,2,t,2017-08-01,2019-06-11,53,98.0,4492.64
20157192,124619429,闵行区,距上戏莲花校区200米 近1号线莲花路站 铁路南站 高层美景 沙发客之旅 多肉阳台 超净卫浴 限女生,31.1399,121.39957,Private room,1,1,1,t,2017-08-21,2019-07-31,12,100.0,1175.4
20223860,33609930,闵行区,地铁零距离直达南京路步行街人民广场阳光房,31.10727,121.38687,Private room,2,1,0,f,2017-08-11,2019-08-12,13,100.0,1227.64
20332970,100292454,闵行区,锦江乐园/上海南站/复旦儿科医院/地铁1号线/外环直达迪斯尼 全公园式小区,31.12031,121.39873,Entire home/apt,6,2,4,t,2017-10-04,2019-07-28,9,80.0,3878.82
20351695,132533321,闵行区,【田园】近 复旦儿科  邻 上戏,31.14137,121.39905,Entire home/apt,4,2,2,t,2017-12-16,2020-11-07,6,70.0,2794.84
20395478,145421460,闵行区,"地铁1号线80平方独立自在空间,上戏华理上师交大学院圈",31.13632,121.40056,Entire home/apt,4,2,2,f,2017-08-30,2019-09-22,11,93.0,2533.64
20440351,99850852,闵行区,"四季/丽思卡尔顿同款丝涟床垫,隐于紫竹的小而美。",31.03954,121.44452,Entire home/apt,2,1,1,t,2017-08-23,2021-02-20,141,98.0,1332.12
20611987,93943705,闵行区,"Hongqiao CBD next to metro station,two bedrooms",31.18632,121.38498,Entire home/apt,4,2,2,f,2017-10-07,2020-12-13,24,97.0,2605.4700000000007
20730104,148310772,闵行区,sofas Hongqiao airport train station hostel,31.17536,121.35552,Private room,1,1,1,t,2017-11-21,2018-01-26,2,100.0,1619.44
20807512,149202693,闵行区,整套独用酒店式公寓毗邻漕河泾地铁9号线合川路500m轨道直达徐家汇七宝老街步行可到韩国风情街,31.16337,121.38242,Entire home/apt,2,1,2,f,2018-04-09,2021-01-29,35,97.0,1358.24
20998338,151163269,闵行区,【交大壹号】SJTU，闵行交大华师大豪华两居,31.01452,121.43079,Entire home/apt,5,2,5,f,2017-10-02,2021-02-04,17,96.0,3447.84
21104189,139029163,闵行区,莘庄地铁一号线五号线300米 最赞露台小巢 商场零距离,31.1061,121.38446,Entire home/apt,2,1,2,f,2017-12-06,2020-09-25,32,99.0,2768.7200000000007
21114783,137890774,闵行区,Welcome home. 敞开式的床位！请注意哦，温馨舒适的环境欢迎您的光临……,31.10335,121.37299,Shared room,1,1,0,f,2017-10-16,2020-12-05,21,95.0,705.24
21145674,35050237,闵行区,Fashion cozy apt near hongqiao airport and NCC,31.1569,121.34844,Entire home/apt,3,2,2,t,2017-10-13,2020-06-13,27,88.0,3911.47
21225935,78551031,闵行区,地铁12号线七莘路站 精装公寓,31.13398,121.36784,Private room,2,1,1,f,2018-03-03,2020-10-19,3,80.0,868.49
21889224,99000984,闵行区,老闵行的阁楼套间带独卫,31.02236,121.41427,Private room,2,1,1,t,2017-12-25,2020-10-22,29,97.0,822.7800000000002
22094758,137772721,闵行区,9号线七宝站800米，直达虹桥机场，临近七宝老街，超大花园和投影游戏配置，享受聚会旅行悠闲时光,31.15514000000001,121.34618,Entire home/apt,2,1,1,f,2017-12-21,2021-01-28,22,94.0,2337.74
22391481,163759257,闵行区,邻虹桥机场，火车站，黄金十号线高档小区高层卧室+独立卫浴+超大公共空間溫馨小筑,31.17787,121.36973,Private room,1,1,2,f,2018-01-11,2020-05-11,19,100.0,1750.04
22510106,117861228,闵行区,Mrs. 大当|价值7千元1.8*2米的德国床垫，万科品质小区，虹桥枢纽、上海交大、旗忠网球场、车墩,31.02637,121.3804,Private room,2,1,1,t,2018-02-08,2020-01-21,37,98.0,1123.16
22576785,92918240,闵行区,"金汇南路虹泉路,近韩国街,地铁9合川路/10号线龙柏新村步行10~15分钟",31.17499,121.3783,Entire home/apt,2,1,2,t,2018-02-10,2020-10-24,61,97.0,1815.34
22605849,166291038,闵行区,近地铁5号线颛桥1小时到人民广场半小时到虹桥闵行莘庄颛桥精装舒适单间,31.07686,121.40227,Private room,6,3,3,f,2018-04-29,2019-10-24,4,70.0,574.64
22639149,66187162,闵行区,Winnie精湛的奢华舒适小院套居室.闵行交大和华师大旁的精致小院落。,31.02788,121.46753,Entire home/apt,2,1,2,t,2018-11-30,2021-02-14,20,100.0,5583.1500000000015
22696208,88228057,闵行区,五号线双拼别墅次卧一间（高低铺，无空调，夏天有风扇）,31.05423,121.41138,Private room,2,1,1,f,2018-02-28,2019-05-18,2,90.0,646.47
23157888,31019032,闵行区,【粉黛】莘庄地铁旁电梯两房可做饭 近虹桥 会展中心,31.11254000000001,121.38551,Entire home/apt,5,2,2,t,2018-02-18,2020-11-10,35,100.0,2938.5
23672170,172769927,闵行区,闵行吴中路，地铁10号线紫藤路，毗邻虹桥飞机场，万象城附近一房整套,31.17225,121.36271,Entire home/apt,3,1,1,f,2018-03-11,2018-07-31,4,95.0,3911.47
23952525,150923004,闵行区,C七宝老街的露台民宿，弄堂里的都市生活。虹桥机场，国家会展中心,31.15313,121.35577,Entire home/apt,2,1,1,t,2018-03-25,2020-12-15,135,99.0,2220.2000000000007
24197123,35050237,闵行区,虹桥火车站，虹桥机场，国家会展中心地热时尚两室公寓,31.20611,121.3241,Entire home/apt,4,2,2,t,2018-04-08,2021-01-10,22,93.0,4466.52
24378391,129652106,闵行区,虹桥枢纽国家会展中心周边北欧风 单人间 温馨小屋,31.20785,121.30674,Private room,1,1,1,f,2019-07-21,2020-12-27,42,100.0,953.38
24401826,129652106,闵行区,虹桥枢纽国家会展中心周边北欧风 双人间  阳光房,31.20284,121.30538,Private room,2,1,1,f,2018-04-16,2020-12-30,100,99.0,1247.23
24609852,166037456,闵行区,【遇见】万乐城 朝南有阳光和钢琴阳台的独立一居室 近上海交通大学、华东师范大学、紫竹高科区地铁5号线,31.03943,121.44573,Entire home/apt,2,1,1,t,2018-06-10,2020-07-29,21,97.0,1554.14
24610337,166037456,闵行区,【遇见】万乐城 独立阳光飘窗一居室 紧邻上海华东师范大学、上海交通大学 紫竹高科、公交5号线剑川路,31.03804,121.44526,Entire home/apt,2,1,1,t,2019-03-22,2020-01-10,17,95.0,1292.94
24977021,88228057,闵行区,5号线别墅大次卧（带独立阳台，有空调）,31.07058,121.39834,Private room,2,1,1,f,2018-06-01,2020-10-29,5,100.0,979.5
25239905,99850852,闵行区,精选舒达床垫，隐匿在交大紫竹的小公寓:）,31.03618,121.44614,Entire home/apt,2,1,1,t,2018-06-29,2021-02-15,64,100.0,1332.12
25278715,190752476,闵行区,Mint薄荷小屋-青叶 上海闵行交通大学 地铁5号线 简约清新北欧风独立房间 享受丰富美食娱乐圈,31.01185,121.43456,Private room,2,1,1,t,2018-06-07,2021-01-31,13,95.0,783.6
25327068,190752476,闵行区,Mint薄荷小屋-绿柠(无窗) 近上海交通大学 地铁5号线 简约清新北欧风独立房间 享受丰富美食娱乐,31.01119000000001,121.43435,Private room,2,1,1,t,2018-05-27,2020-03-13,20,94.0,653.0
25428026,190752476,闵行区,Mint薄荷小屋-绿檬(无窗) 近上海交通大学 地铁5号线 简约清新北欧风独立房间 享受丰富美食娱乐,31.01118,121.43507,Private room,2,1,1,t,2018-08-04,2019-12-31,7,91.0,653.0
25437619,190752476,闵行区,Mint薄荷小屋-青荷 上海闵行交通大学 地铁5号线 简约清新北欧风独立房间 享受丰富学生美食娱乐圈,31.01139,121.43561,Private room,2,1,1,t,2018-12-21,2021-02-05,4,100.0,783.6
25451319,104285235,闵行区,APINK—【云朵】Live in星级品质享受浪漫惬意尽在慢生活逸趣之家—100多平两居,31.20667000000001,121.31788,Private room,2,2,2,f,2018-06-28,2020-08-16,41,99.0,4557.940000000001
